957,北京丰台花乡万年花城,116.2872210,39.8651330
958,北京朝阳北方明珠,null,null
959,北京朝阳十八里店石材交易中心临近垡头老君堂人流量大,null,null
960,北京丰台云岗珊瑚海,116.2872210,39.8651330
965,北京宣武广安门马连道,116.3300070,39.8799060
966,北京昌平昌平县医院,null,null
967,北京昌平吉晟别墅对面门面,116.2474000,40.2223820
973,北京朝阳望京朝廷公寓,null,null
974,北京朝阳北京朝阳四环,null,null
975,北京平谷马昌营商住两用,117.1079961,40.1455211
976,北京燕郊燕郊北方运河源建材城,null,null
977,北京朝阳朝阳区劲松桥南兆佳商场一层,null,null
978,北京平谷马昌营马昌营镇政府对面,null,null
998,北京大兴西红门西红门南五环出入口黄奕路,null,null
999,北京东城建国门6号,116.4344000,39.9097000
1000,北京通州梨园站前巴黎,116.6805320,39.8860160
1001,北京西城南礼士路北礼士路60号楼,116.3523483,39.9233483
1002,北京丰台科技园区怡海5期怡锦园,116.2956430,39.8373180
1003,北京朝阳红庙,116.4851310,39.9144090
1004,北京西城西直门便民商店,null,null
1005,北京燕郊如意网吧,null,null
1006,北京昌平沙河镇家常菜馆,116.2898053,40.1493453
1007,北京房山良乡良乡中大瑞祥,null,null
1008,北京昌平北七家平西王府,null,null
1009,北京丰台其他万年花城三期,null,null
1010,北京宣武荣丰2008社区,null,null
1011,北京通州土桥祥和乐园,null,null
1012,北京丰台其他门面,null,null
1013,北京昌平小汤山泽福商厦,null,null
1014,北京朝阳管庄朝阳区管庄西里,116.5955464,39.9096144
1017,北京朝阳ULOPARK悠乐汇,null,null
1018,北京通州果园果园环岛,116.6522500,39.8953270
1019,北京海淀太舟坞市场,null,null
1032,北京丰台南苑久敬庄永乐大院,null,null
1033,北京顺义牛栏山,116.6591520,40.2126290
1034,北京丰台新发地新发地批发市场,null,null
1035,北京朝阳望京望京广顺南大街,116.4812057,39.9852345
1036,北京昌平北七家东北家常菜,null,null
1037,北京顺义光明金汉绿港,null,null
1038,北京昌平西关,116.2115720,40.2149930
1039,北京大兴亦庄上海沙龙商业2期,null,null
1040,北京昌平昌平县城西关,116.2156300,40.2131570
1041,北京丰台玉泉营万年花城,116.3430000,39.8464000
1042,北京房山城关,115.9906355,39.7005673
1043,北京海淀五道口金码大厦,116.3393000,39.9938000
1044,北京房山房山城关,115.9771133,39.7029796
1045,北京顺义仁和顺义临河,107.4266850,40.7582770
1051,北京海淀人民大学人大西门,null,null
1052,北京顺义李桥顺义后桥,116.6658000,40.0509540
1053,北京丰台木樨园木樨园百荣世贸,null,null
1054,北京西城西单西城区西单新一代商城四层,116.3511630,39.9029760
1055,北京朝阳双井首城国际,null,null
1056,北京大兴黄村火神庙国际商业中心,null,null
1057,北京昌平回龙观回龙观龙禧三街,116.3273320,40.0815097
1058,北京丰台岳各庄蔓莉雅足道会馆,null,null
1059,北京东城东直门东直门大街,116.4350550,39.9355880
1060,北京昌平北七家昌平燕城苑,null,null
1061,北京海淀新科祥园,116.3229950,39.9832490
1064,北京丰台菜户营丽泽桥顺驰南调国际公馆,null,null
1065,北京通州次渠定海园,null,null
1066,北京昌平天通苑昌平燕城苑,null,null
1070,北京燕郊麻辣香锅烤鱼店,null,null
1071,北京西城西直门西城区动物园天皓成商城,116.3594430,39.9377570
1072,北京昌平回龙观阿兰餐馆,null,null
1073,北京燕郊燕郊上上城三季西门,null,null
1074,北京崇文崇文门崇文门搜秀二层,null,null
1075,北京西城西直门动物园东鼎大厦,null,null
1080,北京东城王府井金宝菜市场,null,null
1081,北京通州其他公交805廊坊东方大学城,null,null
1082,北京海淀人民大学科技会展中心1号楼A座6层,null,null
1083,北京朝阳东二环沿线社区住宅,116.4365428,39.9021678
1086,北京昌平立水桥奥北小区,null,null
1087,北京朝阳十八里店餐饮,null,null
1093,北京海淀中关村新都儿童生活广场,null,null
1094,北京朝阳国展老国展,116.5551410,40.0701480
1095,北京宣武广安门西豪逸景,null,null
1099,北京朝阳劲松,116.4537000,39.8847000
1100,北京朝阳大屯立水桥万意百货一层数码城,null,null
1103,北京朝阳劲松,116.4537000,39.8847000
1104,北京西城地安门,116.3962940,39.9334160
1135,北京海淀军博复兴路乙四号院,116.3210588,39.9075400
1136,北京丰台岳各庄科兴佳园,116.2841950,39.8871860
1137,北京海淀西直门海淀中关村,116.3164880,39.9839100
1138,北京海淀西直门西城区动物园天皓成商城,116.3554180,39.9407466
1139,北京顺义胜利双兴东区,116.6533690,40.1359130
